iso3,year,indicator,who_gho,world_bank,abs_diff,source
SWE,2022,water_safely_managed,99.7499,99.7499,0.0000,WHO GHO vs World Bank WDI
SWE,2022,sanitation_basic,98.7674,98.7674,0.0000,WHO GHO vs World Bank WDI
SWE,2022,sanitation_safely_managed,95.3300,95.3300,0.0000,WHO GHO vs World Bank WDI
SWE,2022,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
SWE,2023,water_basic,99.7602,99.7602,0.0000,WHO GHO vs World Bank WDI
SWE,2023,water_safely_managed,99.7602,99.7602,0.0000,WHO GHO vs World Bank WDI
SWE,2023,sanitation_basic,98.7437,98.7437,0.0000,WHO GHO vs World Bank WDI
SWE,2023,sanitation_safely_managed,95.3416,95.3416,0.0000,WHO GHO vs World Bank WDI
SWE,2023,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
SWE,2024,water_basic,99.7608,99.7608,0.0000,WHO GHO vs World Bank WDI
SWE,2024,water_safely_managed,99.7608,99.7608,0.0000,WHO GHO vs World Bank WDI
SWE,2024,sanitation_basic,98.7432,98.7432,0.0000,WHO GHO vs World Bank WDI
SWE,2024,sanitation_safely_managed,95.3516,95.3516,0.0000,WHO GHO vs World Bank WDI
SWE,2024,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
SWZ,2000,water_basic,52.3827,52.3827,0.0000,WHO GHO vs World Bank WDI
SWZ,2000,water_safely_managed,27.4082,27.4082,0.0000,WHO GHO vs World Bank WDI
SWZ,2000,sanitation_basic,50.2519,50.2519,0.0000,WHO GHO vs World Bank WDI
SWZ,2000,sanitation_safely_managed,44.9737,44.9737,0.0000,WHO GHO vs World Bank WDI
SWZ,2001,water_basic,53.4258,53.4258,0.0000,WHO GHO vs World Bank WDI
SWZ,2001,water_safely_managed,27.9010,27.9010,0.0000,WHO GHO vs World Bank WDI
SWZ,2001,sanitation_basic,50.7481,50.7481,0.0000,WHO GHO vs World Bank WDI
SWZ,2001,sanitation_safely_managed,45.4500,45.4500,0.0000,WHO GHO vs World Bank WDI
SWZ,2002,water_basic,54.4753,54.4753,0.0000,WHO GHO vs World Bank WDI
SWZ,2002,water_safely_managed,28.3943,28.3943,0.0000,WHO GHO vs World Bank WDI
SWZ,2002,sanitation_basic,51.2776,51.2776,0.0000,WHO GHO vs World Bank WDI
SWZ,2002,sanitation_safely_managed,45.9940,45.9940,0.0000,WHO GHO vs World Bank WDI
SWZ,2003,water_basic,55.5310,55.5310,0.0000,WHO GHO vs World Bank WDI
SWZ,2003,water_safely_managed,28.8879,28.8879,0.0000,WHO GHO vs World Bank WDI
SWZ,2003,sanitation_basic,51.8180,51.8180,0.0000,WHO GHO vs World Bank WDI
SWZ,2003,sanitation_safely_managed,46.5483,46.5483,0.0000,WHO GHO vs World Bank WDI
SWZ,2004,water_basic,56.5923,56.5923,0.0000,WHO GHO vs World Bank WDI
SWZ,2004,water_safely_managed,29.3809,29.3809,0.0000,WHO GHO vs World Bank WDI
SWZ,2004,sanitation_basic,52.3689,52.3689,0.0000,WHO GHO vs World Bank WDI
SWZ,2004,sanitation_safely_managed,47.1131,47.1131,0.0000,WHO GHO vs World Bank WDI
SWZ,2004,handwashing_basic,21.2392,21.2392,0.0000,WHO GHO vs World Bank WDI
SWZ,2005,water_basic,57.6603,57.6603,0.0000,WHO GHO vs World Bank WDI
SWZ,2005,water_safely_managed,29.8748,29.8748,0.0000,WHO GHO vs World Bank WDI
SWZ,2005,sanitation_basic,52.9308,52.9308,0.0000,WHO GHO vs World Bank WDI
SWZ,2005,sanitation_safely_managed,47.6882,47.6882,0.0000,WHO GHO vs World Bank WDI
SWZ,2005,handwashing_basic,21.1924,21.1924,0.0000,WHO GHO vs World Bank WDI
SWZ,2006,water_basic,58.7342,58.7342,0.0000,WHO GHO vs World Bank WDI
SWZ,2006,water_safely_managed,30.3685,30.3685,0.0000,WHO GHO vs World Bank WDI
SWZ,2006,sanitation_basic,53.5035,53.5035,0.0000,WHO GHO vs World Bank WDI
SWZ,2006,sanitation_safely_managed,48.2738,48.2738,0.0000,WHO GHO vs World Bank WDI
SWZ,2006,handwashing_basic,21.1456,21.1456,0.0000,WHO GHO vs World Bank WDI
SWZ,2007,water_basic,59.8326,59.8326,0.0000,WHO GHO vs World Bank WDI
SWZ,2007,water_safely_managed,30.8898,30.8898,0.0000,WHO GHO vs World Bank WDI
SWZ,2007,sanitation_basic,54.0913,54.0913,0.0000,WHO GHO vs World Bank WDI
SWZ,2007,sanitation_safely_managed,48.8685,48.8685,0.0000,WHO GHO vs World Bank WDI
SWZ,2007,handwashing_basic,21.1160,21.1160,0.0000,WHO GHO vs World Bank WDI
SWZ,2008,water_basic,61.0508,61.0508,0.0000,WHO GHO vs World Bank WDI
SWZ,2008,water_safely_managed,31.5892,31.5892,0.0000,WHO GHO vs World Bank WDI
SWZ,2008,sanitation_basic,54.7112,54.7112,0.0000,WHO GHO vs World Bank WDI
SWZ,2008,sanitation_safely_managed,49.4589,49.4589,0.0000,WHO GHO vs World Bank WDI
SWZ,2008,handwashing_basic,21.1949,21.1949,0.0000,WHO GHO vs World Bank WDI
SWZ,2009,water_basic,62.2692,62.2692,0.0000,WHO GHO vs World Bank WDI
SWZ,2009,water_safely_managed,32.2282,32.2282,0.0000,WHO GHO vs World Bank WDI
SWZ,2009,sanitation_basic,55.3293,55.3293,0.0000,WHO GHO vs World Bank WDI
SWZ,2009,sanitation_safely_managed,50.0251,50.0251,0.0000,WHO GHO vs World Bank WDI
SWZ,2009,handwashing_basic,22.3811,22.3811,0.0000,WHO GHO vs World Bank WDI
SWZ,2010,water_basic,63.4876,63.4876,0.0000,WHO GHO vs World Bank WDI
SWZ,2010,water_safely_managed,32.7698,32.7698,0.0000,WHO GHO vs World Bank WDI
SWZ,2010,sanitation_basic,55.9457,55.9457,0.0000,WHO GHO vs World Bank WDI
SWZ,2010,sanitation_safely_managed,50.5902,50.5902,0.0000,WHO GHO vs World Bank WDI
SWZ,2010,handwashing_basic,23.5610,23.5610,0.0000,WHO GHO vs World Bank WDI
SWZ,2011,water_basic,64.7064,64.7064,0.0000,WHO GHO vs World Bank WDI
SWZ,2011,water_safely_managed,33.3123,33.3123,0.0000,WHO GHO vs World Bank WDI
SWZ,2011,sanitation_basic,56.5602,56.5602,0.0000,WHO GHO vs World Bank WDI
SWZ,2011,sanitation_safely_managed,51.3076,51.3076,0.0000,WHO GHO vs World Bank WDI
SWZ,2011,handwashing_basic,24.7349,24.7349,0.0000,WHO GHO vs World Bank WDI
SWZ,2012,water_basic,65.8999,65.8999,0.0000,WHO GHO vs World Bank WDI
SWZ,2012,water_safely_managed,33.6922,33.6922,0.0000,WHO GHO vs World Bank WDI
SWZ,2012,sanitation_basic,57.1723,57.1723,0.0000,WHO GHO vs World Bank WDI
SWZ,2012,sanitation_safely_managed,52.0335,52.0335,0.0000,WHO GHO vs World Bank WDI
SWZ,2012,handwashing_basic,25.8805,25.8805,0.0000,WHO GHO vs World Bank WDI
SWZ,2013,water_basic,67.0947,67.0947,0.0000,WHO GHO vs World Bank WDI
SWZ,2013,water_safely_managed,34.0698,34.0698,0.0000,WHO GHO vs World Bank WDI
SWZ,2013,sanitation_basic,57.7849,57.7849,0.0000,WHO GHO vs World Bank WDI
SWZ,2013,sanitation_safely_managed,52.7621,52.7621,0.0000,WHO GHO vs World Bank WDI
SWZ,2013,handwashing_basic,27.0218,27.0218,0.0000,WHO GHO vs World Bank WDI
SWZ,2014,water_basic,68.2902,68.2902,0.0000,WHO GHO vs World Bank WDI
SWZ,2014,water_safely_managed,34.4446,34.4446,0.0000,WHO GHO vs World Bank WDI
SWZ,2014,sanitation_basic,58.3980,58.3980,0.0000,WHO GHO vs World Bank WDI
SWZ,2014,sanitation_safely_managed,53.4935,53.4935,0.0000,WHO GHO vs World Bank WDI
SWZ,2014,handwashing_basic,28.1586,28.1586,0.0000,WHO GHO vs World Bank WDI
SWZ,2015,water_basic,69.4869,69.4869,0.0000,WHO GHO vs World Bank WDI
SWZ,2015,water_safely_managed,34.8170,34.8170,0.0000,WHO GHO vs World Bank WDI
SWZ,2015,sanitation_basic,59.0113,59.0113,0.0000,WHO GHO vs World Bank WDI
SWZ,2015,sanitation_safely_managed,54.2274,54.2274,0.0000,WHO GHO vs World Bank WDI
SWZ,2015,handwashing_basic,29.2910,29.2910,0.0000,WHO GHO vs World Bank WDI
SWZ,2016,water_basic,70.6869,70.6869,0.0000,WHO GHO vs World Bank WDI
SWZ,2016,water_safely_managed,35.1911,35.1911,0.0000,WHO GHO vs World Bank WDI
SWZ,2016,sanitation_basic,59.6244,59.6244,0.0000,WHO GHO vs World Bank WDI
SWZ,2016,sanitation_safely_managed,54.9625,54.9625,0.0000,WHO GHO vs World Bank WDI
SWZ,2016,handwashing_basic,30.4208,30.4208,0.0000,WHO GHO vs World Bank WDI
SWZ,2017,water_basic,71.8896,71.8896,0.0000,WHO GHO vs World Bank WDI
SWZ,2017,water_safely_managed,35.5659,35.5659,0.0000,WHO GHO vs World Bank WDI
SWZ,2017,sanitation_basic,60.2368,60.2368,0.0000,WHO GHO vs World Bank WDI
SWZ,2017,sanitation_safely_managed,55.6987,55.6987,0.0000,WHO GHO vs World Bank WDI
SWZ,2017,handwashing_basic,31.5474,31.5474,0.0000,WHO GHO vs World Bank WDI
SWZ,2018,water_basic,73.0952,73.0952,0.0000,WHO GHO vs World Bank WDI
SWZ,2018,water_safely_managed,35.9421,35.9421,0.0000,WHO GHO vs World Bank WDI
SWZ,2018,sanitation_basic,60.8480,60.8480,0.0000,WHO GHO vs World Bank WDI
SWZ,2018,sanitation_safely_managed,56.4352,56.4352,0.0000,WHO GHO vs World Bank WDI
SWZ,2018,handwashing_basic,32.6706,32.6706,0.0000,WHO GHO vs World Bank WDI
SWZ,2019,water_basic,74.3032,74.3032,0.0000,WHO GHO vs World Bank WDI
SWZ,2019,water_safely_managed,36.3194,36.3194,0.0000,WHO GHO vs World Bank WDI
SWZ,2019,sanitation_basic,61.4575,61.4575,0.0000,WHO GHO vs World Bank WDI
SWZ,2019,sanitation_safely_managed,57.1717,57.1717,0.0000,WHO GHO vs World Bank WDI
SWZ,2019,handwashing_basic,33.7901,33.7901,0.0000,WHO GHO vs World Bank WDI
SWZ,2020,water_basic,75.5136,75.5136,0.0000,WHO GHO vs World Bank WDI
SWZ,2020,water_safely_managed,36.6975,36.6975,0.0000,WHO GHO vs World Bank WDI
SWZ,2020,sanitation_basic,62.0648,62.0648,0.0000,WHO GHO vs World Bank WDI
SWZ,2020,sanitation_safely_managed,57.9076,57.9076,0.0000,WHO GHO vs World Bank WDI
SWZ,2020,handwashing_basic,34.9055,34.9055,0.0000,WHO GHO vs World Bank WDI
SWZ,2021,water_basic,76.7261,76.7261,0.0000,WHO GHO vs World Bank WDI
SWZ,2021,water_safely_managed,37.0764,37.0764,0.0000,WHO GHO vs World Bank WDI
SWZ,2021,sanitation_basic,62.6692,62.6692,0.0000,WHO GHO vs World Bank WDI
SWZ,2021,sanitation_safely_managed,58.6426,58.6426,0.0000,WHO GHO vs World Bank WDI
SWZ,2021,handwashing_basic,36.0165,36.0165,0.0000,WHO GHO vs World Bank WDI
SWZ,2022,water_basic,77.9406,77.9406,0.0000,WHO GHO vs World Bank WDI
SWZ,2022,water_safely_managed,37.4563,37.4563,0.0000,WHO GHO vs World Bank WDI
SWZ,2022,sanitation_basic,63.2703,63.2703,0.0000,WHO GHO vs World Bank WDI
SWZ,2022,sanitation_safely_managed,59.3758,59.3758,0.0000,WHO GHO vs World Bank WDI
SWZ,2022,handwashing_basic,37.1228,37.1228,0.0000,WHO GHO vs World Bank WDI
SWZ,2023,water_basic,79.1564,79.1564,0.0000,WHO GHO vs World Bank WDI
SWZ,2023,water_safely_managed,37.8361,37.8361,0.0000,WHO GHO vs World Bank WDI
SWZ,2023,sanitation_basic,63.8677,63.8677,0.0000,WHO GHO vs World Bank WDI
SWZ,2023,sanitation_safely_managed,60.1072,60.1072,0.0000,WHO GHO vs World Bank WDI
SWZ,2023,handwashing_basic,38.2237,38.2237,0.0000,WHO GHO vs World Bank WDI
SWZ,2024,water_basic,80.3737,80.3737,0.0000,WHO GHO vs World Bank WDI
SWZ,2024,water_safely_managed,38.2165,38.2165,0.0000,WHO GHO vs World Bank WDI
SWZ,2024,sanitation_basic,64.4605,64.4605,0.0000,WHO GHO vs World Bank WDI
SWZ,2024,sanitation_safely_managed,60.8358,60.8358,0.0000,WHO GHO vs World Bank WDI
SWZ,2024,handwashing_basic,39.3193,39.3193,0.0000,WHO GHO vs World Bank WDI
SXM,2000,water_basic,98.5885,98.5885,0.0000,WHO GHO vs World Bank WDI
SXM,2000,sanitation_basic,98.3844,98.3844,0.0000,WHO GHO vs World Bank WDI
SXM,2001,water_basic,98.6441,98.6441,0.0000,WHO GHO vs World Bank WDI
SXM,2001,sanitation_basic,98.4149,98.4149,0.0000,WHO GHO vs World Bank WDI
SXM,2002,water_basic,98.6997,98.6997,0.0000,WHO GHO vs World Bank WDI
SXM,2002,sanitation_basic,98.4454,98.4454,0.0000,WHO GHO vs World Bank WDI
SXM,2003,water_basic,98.7553,98.7553,0.0000,WHO GHO vs World Bank WDI
SXM,2003,sanitation_basic,98.4759,98.4759,0.0000,WHO GHO vs World Bank WDI
SXM,2004,water_basic,98.8109,98.8109,0.0000,WHO GHO vs World Bank WDI
SXM,2004,sanitation_basic,98.5065,98.5065,0.0000,WHO GHO vs World Bank WDI
SXM,2005,water_basic,98.8665,98.8665,0.0000,WHO GHO vs World Bank WDI
SXM,2005,sanitation_basic,98.5370,98.5370,0.0000,WHO GHO vs World Bank WDI
SXM,2006,water_basic,98.9221,98.9221,0.0000,WHO GHO vs World Bank WDI
SXM,2006,sanitation_basic,98.5675,98.5675,0.0000,WHO GHO vs World Bank WDI
SXM,2007,water_basic,98.9776,98.9776,0.0000,WHO GHO vs World Bank WDI
SXM,2007,sanitation_basic,98.5980,98.5980,0.0000,WHO GHO vs World Bank WDI
SXM,2008,water_basic,99.0332,99.0332,0.0000,WHO GHO vs World Bank WDI
SXM,2008,sanitation_basic,98.6285,98.6285,0.0000,WHO GHO vs World Bank WDI
SXM,2009,water_basic,99.0888,99.0888,0.0000,WHO GHO vs World Bank WDI
SXM,2009,sanitation_basic,98.6590,98.6590,0.0000,WHO GHO vs World Bank WDI
SXM,2010,water_basic,99.1444,99.1444,0.0000,WHO GHO vs World Bank WDI
SXM,2010,sanitation_basic,98.6895,98.6895,0.0000,WHO GHO vs World Bank WDI
SXM,2011,water_basic,99.2000,99.2000,0.0000,WHO GHO vs World Bank WDI
SXM,2011,sanitation_basic,98.7200,98.7200,0.0000,WHO GHO vs World Bank WDI
SXM,2012,water_basic,99.2556,99.2556,0.0000,WHO GHO vs World Bank WDI
SXM,2012,sanitation_basic,98.7505,98.7505,0.0000,WHO GHO vs World Bank WDI
SXM,2013,water_basic,99.3112,99.3112,0.0000,WHO GHO vs World Bank WDI
SXM,2013,sanitation_basic,98.7810,98.7810,0.0000,WHO GHO vs World Bank WDI
SXM,2014,water_basic,99.3112,99.3112,0.0000,WHO GHO vs World Bank WDI
SXM,2014,sanitation_basic,98.7810,98.7810,0.0000,WHO GHO vs World Bank WDI
SXM,2015,water_basic,99.3112,99.3112,0.0000,WHO GHO vs World Bank WDI
SXM,2015,sanitation_basic,98.7810,98.7810,0.0000,WHO GHO vs World Bank WDI
SXM,2016,water_basic,99.3112,99.3112,0.0000,WHO GHO vs World Bank WDI
SXM,2016,sanitation_basic,98.7810,98.7810,0.0000,WHO GHO vs World Bank WDI
SXM,2017,water_basic,99.3112,99.3112,0.0000,WHO GHO vs World Bank WDI
SXM,2017,sanitation_basic,98.7810,98.7810,0.0000,WHO GHO vs World Bank WDI
SYC,2000,water_basic,93.5664,93.5664,0.0000,WHO GHO vs World Bank WDI
SYC,2000,water_safely_managed,61.9474,61.9474,0.0000,WHO GHO vs World Bank WDI
SYC,2000,sanitation_basic,95.4941,95.4941,0.0000,WHO GHO vs World Bank WDI
SYC,2001,water_basic,93.7398,93.7398,0.0000,WHO GHO vs World Bank WDI
SYC,2001,water_safely_managed,62.0622,62.0622,0.0000,WHO GHO vs World Bank WDI
SYC,2001,sanitation_basic,95.6912,95.6912,0.0000,WHO GHO vs World Bank WDI
SYC,2002,water_basic,93.9132,93.9132,0.0000,WHO GHO vs World Bank WDI
SYC,2002,water_safely_managed,62.1770,62.1770,0.0000,WHO GHO vs World Bank WDI
SYC,2002,sanitation_basic,95.8883,95.8883,0.0000,WHO GHO vs World Bank WDI
SYC,2003,water_basic,94.0865,94.0865,0.0000,WHO GHO vs World Bank WDI
SYC,2003,water_safely_managed,62.2918,62.2918,0.0000,WHO GHO vs World Bank WDI
SYC,2003,sanitation_basic,96.0855,96.0855,0.0000,WHO GHO vs World Bank WDI
SYC,2004,water_basic,94.2599,94.2599,0.0000,WHO GHO vs World Bank WDI
SYC,2004,water_safely_managed,62.4066,62.4066,0.0000,WHO GHO vs World Bank WDI
SYC,2004,sanitation_basic,96.2826,96.2826,0.0000,WHO GHO vs World Bank WDI
SYC,2005,water_basic,94.4333,94.4333,0.0000,WHO GHO vs World Bank WDI
SYC,2005,water_safely_managed,62.5213,62.5213,0.0000,WHO GHO vs World Bank WDI
SYC,2005,sanitation_basic,96.4797,96.4797,0.0000,WHO GHO vs World Bank WDI
SYC,2006,water_basic,94.6066,94.6066,0.0000,WHO GHO vs World Bank WDI
SYC,2006,water_safely_managed,62.6361,62.6361,0.0000,WHO GHO vs World Bank WDI
SYC,2006,sanitation_basic,96.6768,96.6768,0.0000,WHO GHO vs World Bank WDI
SYC,2007,water_basic,94.7800,94.7800,0.0000,WHO GHO vs World Bank WDI
SYC,2007,water_safely_managed,62.7509,62.7509,0.0000,WHO GHO vs World Bank WDI
SYC,2007,sanitation_basic,96.8739,96.8739,0.0000,WHO GHO vs World Bank WDI
SYC,2008,water_basic,94.9534,94.9534,0.0000,WHO GHO vs World Bank WDI
SYC,2008,water_safely_managed,62.8657,62.8657,0.0000,WHO GHO vs World Bank WDI
SYC,2008,sanitation_basic,97.0711,97.0711,0.0000,WHO GHO vs World Bank WDI
SYC,2009,water_basic,95.1268,95.1268,0.0000,WHO GHO vs World Bank WDI
SYC,2009,water_safely_managed,62.9805,62.9805,0.0000,WHO GHO vs World Bank WDI
SYC,2009,sanitation_basic,97.2682,97.2682,0.0000,WHO GHO vs World Bank WDI
SYC,2010,water_basic,95.3001,95.3001,0.0000,WHO GHO vs World Bank WDI
SYC,2010,water_safely_managed,63.0953,63.0953,0.0000,WHO GHO vs World Bank WDI
SYC,2010,sanitation_basic,97.4653,97.4653,0.0000,WHO GHO vs World Bank WDI
SYC,2011,water_basic,95.4735,95.4735,0.0000,WHO GHO vs World Bank WDI
SYC,2011,water_safely_managed,63.2100,63.2100,0.0000,WHO GHO vs World Bank WDI
SYC,2011,sanitation_basic,97.6624,97.6624,0.0000,WHO GHO vs World Bank WDI
SYC,2012,water_basic,95.6469,95.6469,0.0000,WHO GHO vs World Bank WDI
SYC,2012,water_safely_managed,63.3248,63.3248,0.0000,WHO GHO vs World Bank WDI
SYC,2012,sanitation_basic,97.8595,97.8595,0.0000,WHO GHO vs World Bank WDI
SYC,2013,water_basic,95.8202,95.8202,0.0000,WHO GHO vs World Bank WDI
SYC,2013,water_safely_managed,63.4396,63.4396,0.0000,WHO GHO vs World Bank WDI
SYC,2013,sanitation_basic,98.0567,98.0567,0.0000,WHO GHO vs World Bank WDI
SYC,2014,water_basic,95.9936,95.9936,0.0000,WHO GHO vs World Bank WDI
SYC,2014,water_safely_managed,63.5544,63.5544,0.0000,WHO GHO vs World Bank WDI
SYC,2014,sanitation_basic,98.2538,98.2538,0.0000,WHO GHO vs World Bank WDI
SYC,2015,water_basic,96.1670,96.1670,0.0000,WHO GHO vs World Bank WDI
SYC,2015,water_safely_managed,63.6692,63.6692,0.0000,WHO GHO vs World Bank WDI
SYC,2015,sanitation_basic,98.4509,98.4509,0.0000,WHO GHO vs World Bank WDI
SYC,2016,water_basic,96.2317,96.2317,0.0000,WHO GHO vs World Bank WDI
SYC,2016,water_safely_managed,63.7120,63.7120,0.0000,WHO GHO vs World Bank WDI
SYC,2016,sanitation_basic,98.6480,98.6480,0.0000,WHO GHO vs World Bank WDI
SYC,2017,water_basic,96.2383,96.2383,0.0000,WHO GHO vs World Bank WDI
SYC,2017,water_safely_managed,63.7164,63.7164,0.0000,WHO GHO vs World Bank WDI
SYC,2017,sanitation_basic,98.8451,98.8451,0.0000,WHO GHO vs World Bank WDI
SYC,2018,water_basic,96.2447,96.2447,0.0000,WHO GHO vs World Bank WDI
SYC,2018,water_safely_managed,63.7207,63.7207,0.0000,WHO GHO vs World Bank WDI
SYC,2018,sanitation_basic,98.8746,98.8746,0.0000,WHO GHO vs World Bank WDI
SYC,2019,water_basic,96.8605,96.8605,0.0000,WHO GHO vs World Bank WDI
SYC,2019,water_safely_managed,64.1283,64.1283,0.0000,WHO GHO vs World Bank WDI
SYC,2019,sanitation_basic,98.8858,98.8858,0.0000,WHO GHO vs World Bank WDI
SYC,2020,water_basic,97.0338,97.0338,0.0000,WHO GHO vs World Bank WDI
SYC,2020,water_safely_managed,64.2431,64.2431,0.0000,WHO GHO vs World Bank WDI
SYC,2020,sanitation_basic,98.8970,98.8970,0.0000,WHO GHO vs World Bank WDI
SYC,2021,water_basic,97.2072,97.2072,0.0000,WHO GHO vs World Bank WDI
SYC,2021,water_safely_managed,64.3579,64.3579,0.0000,WHO GHO vs World Bank WDI
SYC,2021,sanitation_basic,98.8986,98.8986,0.0000,WHO GHO vs World Bank WDI
SYC,2022,water_basic,97.3806,97.3806,0.0000,WHO GHO vs World Bank WDI
SYC,2022,water_safely_managed,64.4727,64.4727,0.0000,WHO GHO vs World Bank WDI
SYC,2022,sanitation_basic,99.7000,99.7000,0.0000,WHO GHO vs World Bank WDI
SYC,2022,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
SYC,2023,water_basic,97.5540,97.5540,0.0000,WHO GHO vs World Bank WDI
SYC,2023,water_safely_managed,64.5874,64.5874,0.0000,WHO GHO vs World Bank WDI
SYC,2023,sanitation_basic,99.7000,99.7000,0.0000,WHO GHO vs World Bank WDI
SYC,2023,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
SYC,2024,water_basic,97.7273,97.7273,0.0000,WHO GHO vs World Bank WDI
SYC,2024,water_safely_managed,64.7022,64.7022,0.0000,WHO GHO vs World Bank WDI
SYC,2024,sanitation_basic,99.7000,99.7000,0.0000,WHO GHO vs World Bank WDI
SYC,2024,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
SYR,2000,water_basic,91.6159,91.6159,0.0000,WHO GHO vs World Bank WDI
SYR,2000,sanitation_basic,88.4362,88.4362,0.0000,WHO GHO vs World Bank WDI
SYR,2001,water_basic,91.7586,91.7586,0.0000,WHO GHO vs World Bank WDI
SYR,2001,sanitation_basic,88.5934,88.5934,0.0000,WHO GHO vs World Bank WDI
SYR,2002,water_basic,91.8998,91.8998,0.0000,WHO GHO vs World Bank WDI
SYR,2002,sanitation_basic,88.7493,88.7493,0.0000,WHO GHO vs World Bank WDI
SYR,2003,water_basic,92.0392,92.0392,0.0000,WHO GHO vs World Bank WDI
SYR,2003,sanitation_basic,88.9037,88.9037,0.0000,WHO GHO vs World Bank WDI
SYR,2004,water_basic,92.1769,92.1769,0.0000,WHO GHO vs World Bank WDI
SYR,2004,sanitation_basic,89.0567,89.0567,0.0000,WHO GHO vs World Bank WDI
SYR,2005,water_basic,92.3128,92.3128,0.0000,WHO GHO vs World Bank WDI
SYR,2005,sanitation_basic,89.4009,89.4009,0.0000,WHO GHO vs World Bank WDI
SYR,2006,water_basic,92.4468,92.4468,0.0000,WHO GHO vs World Bank WDI
SYR,2006,sanitation_basic,89.7438,89.7438,0.0000,WHO GHO vs World Bank WDI
SYR,2007,water_basic,92.5793,92.5793,0.0000,WHO GHO vs World Bank WDI
SYR,2007,sanitation_basic,90.0856,90.0856,0.0000,WHO GHO vs World Bank WDI
SYR,2008,water_basic,92.7101,92.7101,0.0000,WHO GHO vs World Bank WDI
SYR,2008,sanitation_basic,90.4261,90.4261,0.0000,WHO GHO vs World Bank WDI
SYR,2009,water_basic,92.8390,92.8390,0.0000,WHO GHO vs World Bank WDI
SYR,2009,sanitation_basic,90.7653,90.7653,0.0000,WHO GHO vs World Bank WDI
SYR,2010,water_basic,92.9663,92.9663,0.0000,WHO GHO vs World Bank WDI
SYR,2010,sanitation_basic,91.1032,91.1032,0.0000,WHO GHO vs World Bank WDI
SYR,2011,water_basic,93.0142,93.0142,0.0000,WHO GHO vs World Bank WDI
SYR,2011,sanitation_basic,91.3662,91.3662,0.0000,WHO GHO vs World Bank WDI
SYR,2012,water_basic,93.0666,93.0666,0.0000,WHO GHO vs World Bank WDI
SYR,2012,sanitation_basic,91.6347,91.6347,0.0000,WHO GHO vs World Bank WDI
SYR,2012,handwashing_basic,84.1998,84.1998,0.0000,WHO GHO vs World Bank WDI
SYR,2013,water_basic,93.1237,93.1237,0.0000,WHO GHO vs World Bank WDI
SYR,2013,sanitation_basic,91.9090,91.9090,0.0000,WHO GHO vs World Bank WDI
SYR,2013,handwashing_basic,84.1307,84.1307,0.0000,WHO GHO vs World Bank WDI
SYR,2014,water_basic,93.1853,93.1853,0.0000,WHO GHO vs World Bank WDI
